avg_gateway_latency_ms,avg_query_fee,chain_id,end_epoch,gateway_id,gateway_query_success_rate,max_gateway_latency_ms,max_query_fee,most_recent_query_ts,query_count,start_epoch,stdev_gateway_latency_ms,subgraph_deployment_ipfs_hash,total_query_fees,user_attributed_error_rate
103.9442970822,0.0002321389,base,2024-10-11 04:15:00,mainnet-arbitrum,1.0,27487,0.000452282,,754,2024-10-11 04:10:00,999.7958554311,QmQ77fpqaa7fT8najCnU5dayunqNWASG3WMkfNxg93JF2y,0.1750327606,0
68.091152815,0.0002318701,base,2024-10-11 04:15:00,mainnet-arbitrum,1.0,649,0.0002393808,,746,2024-10-11 04:10:00,38.9974323988,QmY24oG6or5htCnAKfd1jdEn3LxtoRD8whHCmcQiapuhqb,0.1729750686,0
127.597826087,0.0002330957,base,2024-10-11 04:05:00,mainnet-arbitrum,1.0,29405,0.0004657327,,736,2024-10-11 04:00:00,1357.2491010827,QmQ77fpqaa7fT8najCnU5dayunqNWASG3WMkfNxg93JF2y,0.171558411,0
54.329218107,0.0002324761,base,2024-10-11 04:05:00,mainnet-arbitrum,1.0,147,0.0002388775,,729,2024-10-11 04:00:00,25.2717914794,QmY24oG6or5htCnAKfd1jdEn3LxtoRD8whHCmcQiapuhqb,0.1694750825,0
239.652294854,0.0001896044,scroll,2024-10-11 04:10:00,mainnet-arbitrum,0.9972183588,736,0.0002258771,,719,2024-10-11 04:05:00,56.318620462,QmeFWpphU5JWuc6bzPSD79PwxrEZLHYgtiDVXctX839t6E,0.1363255723,0
116.8788300836,0.0002419908,mainnet,2024-10-11 04:55:00,mainnet-arbitrum,1.0,1868,0.000252499,,718,2024-10-11 04:50:00,220.8205708,QmbxC2AYMvnTq6UBAvkAch6KUsRy3VaGHgt6s6c8nfa1hm,0.1737494004,0
264.2075208914,0.0001894953,mainnet,2024-10-11 04:10:00,mainnet-arbitrum,1.0,1963,0.0002295736,,718,2024-10-11 04:05:00,131.3096358739,QmSrYM2dUQX4xuZTHZvoxkVN3PKEvLBUXj9BQYtufdR5tN,0.1360576444,0
243.4965034965,0.0002435737,arbitrum-one,2024-10-11 04:55:00,mainnet-arbitrum,1.0,6813,0.0004072818,,715,2024-10-11 04:50:00,442.6934632889,QmZ5uwhnwsJXAQGYEF8qKPQ85iVhYAcVZcZAPfrF7ZNb9z,0.1741551836,0
148.0055944056,0.0003413401,scroll,2024-10-11 04:10:00,mainnet-arbitrum,1.0,426,0.0004002915,,715,2024-10-11 04:05:00,21.115328828,QmZ4rt5thxLULCtjXMz8W5FF3ruXuX3L2YNLv78MqrqYpZ,0.2440581783,0
240.3776223776,0.000189445,scroll,2024-10-11 04:10:00,mainnet-arbitrum,0.9986013986,781,0.0002258771,,715,2024-10-11 04:05:00,60.7957968145,QmVUssQ2Yh1foFvLmMsxvcswoKrZYvCuHiKD6iLkQkTMRy,0.1354532026,0
258.8237762238,0.000189444,scroll,2024-10-11 04:10:00,mainnet-arbitrum,1.0,367,0.0002258771,,715,2024-10-11 04:05:00,12.0165499672,QmRAfYiK1paYEFZrMP4BjDoF6d31aEH9G4YhGHa3Neegsz,0.1354524527,0
148.0798319328,0.0003522877,linea,2024-10-11 04:10:00,mainnet-arbitrum,1.0,260,0.0003705412,,714,2024-10-11 04:05:00,10.7916939633,Qmcrtap4vg4sNuYhTM56g5d9roFSTHWgdTgdzL8uWkbQQK,0.2515334399,0
148.6134453782,0.0003447319,linea,2024-10-11 04:10:00,mainnet-arbitrum,1.0,276,0.0003629386,,714,2024-10-11 04:05:00,13.8123727958,QmT7pjkG8XSFsj8HBTJAR6sbjhD5Bc1Xorb1HmfsfXykAZ,0.2461385747,0
146.2044817927,0.0003447314,scroll,2024-10-11 04:10:00,mainnet-arbitrum,1.0,267,0.0003629386,,714,2024-10-11 04:05:00,12.7584169428,Qmc72zKnj3KgwsCnnRULZv5HgN79cbKAodscj96K5TLQ1B,0.2461381997,0
73.9943820225,0.0002333219,mainnet,2024-10-11 04:15:00,mainnet-arbitrum,1.0,324,0.000250053,,712,2024-10-11 04:10:00,50.2969239528,QmSrAHvu1fmiF3D4nraQSqfg8qZEWEPGhGicAY2hMrR8Ld,0.1661252174,0
180.5232067511,0.0002328463,arbitrum-one,2024-10-11 04:40:00,mainnet-arbitrum,1.0,2297,0.0004249188,,711,2024-10-11 04:35:00,182.723570822,QmZ5uwhnwsJXAQGYEF8qKPQ85iVhYAcVZcZAPfrF7ZNb9z,0.165553706,0
139.1718309859,0.0002373948,mainnet,2024-10-11 04:05:00,mainnet-arbitrum,1.0,2157,0.0002513864,,710,2024-10-11 04:00:00,292.0142466061,QmbxC2AYMvnTq6UBAvkAch6KUsRy3VaGHgt6s6c8nfa1hm,0.1685502823,0
128.5716312057,0.0002357354,arbitrum-one,2024-10-11 04:50:00,mainnet-arbitrum,1.0,497,0.0002526992,,705,2024-10-11 04:45:00,95.9473594477,QmdkY9X6Wt3GXA67NYBMJ2NRX6rUsFyQkhk21cqGVZn1sf,0.1661934281,0
80.7614285714,0.0002347736,mainnet,2024-10-11 04:50:00,mainnet-arbitrum,1.0,471,0.0002545821,,700,2024-10-11 04:45:00,63.5853335877,QmWXhLkz6fRJwLyFmgBKVu2NyMD6MqtGhcrt8bNcm1xpuU,0.164341498,0
141.2629310345,0.0002347791,arbitrum-one,2024-10-11 04:45:00,mainnet-arbitrum,1.0,493,0.0002523951,,696,2024-10-11 04:40:00,90.126329273,QmdkY9X6Wt3GXA67NYBMJ2NRX6rUsFyQkhk21cqGVZn1sf,0.1634062225,0
119.9523809524,0.0002372191,mainnet,2024-10-11 04:10:00,mainnet-arbitrum,1.0,6609,0.0002459206,,693,2024-10-11 04:05:00,247.5750701488,QmXtiD3cPJ51x4cyzCy51Cw8f8V64AwoejRWZyR8EtaGyo,0.1643928318,0
105.6271676301,0.0002372215,mainnet,2024-10-11 04:10:00,mainnet-arbitrum,1.0,454,0.0002459206,,692,2024-10-11 04:05:00,33.9865856156,Qmdy1ecqP39V1Z5XiBTYQRwSKkHwvUycpUfS2ACfofctq7,0.1641572952,0
119.3907380608,0.0002371332,mainnet,2024-10-11 04:30:00,mainnet-arbitrum,1.0,1505,0.0004974361,,691,2024-10-11 04:25:00,236.8017715021,QmbxC2AYMvnTq6UBAvkAch6KUsRy3VaGHgt6s6c8nfa1hm,0.1638590432,0
105.7289855072,0.0002339891,scroll,2024-10-11 04:15:00,mainnet-arbitrum,1.0,339,0.0002406836,,690,2024-10-11 04:10:00,13.9066095264,QmfCrpponfowyos61vwdmMjk5qKRTKZ2gmCtc6jfPBUoRP,0.1614524698,0
153.7010159652,0.0002385664,scroll,2024-10-11 04:45:00,mainnet-arbitrum,1.0,535,0.0002438943,,689,2024-10-11 04:40:00,25.0063483012,QmfCrpponfowyos61vwdmMjk5qKRTKZ2gmCtc6jfPBUoRP,0.1643722472,0
154.4433139535,0.0002394394,scroll,2024-10-11 04:40:00,mainnet-arbitrum,1.0,695,0.0002445096,,688,2024-10-11 04:35:00,32.6472431912,QmfCrpponfowyos61vwdmMjk5qKRTKZ2gmCtc6jfPBUoRP,0.1647343019,0
118.275659824,0.0002420888,mainnet,2024-10-11 04:50:00,mainnet-arbitrum,1.0,1396,0.0002523254,,682,2024-10-11 04:45:00,227.2434254583,QmbxC2AYMvnTq6UBAvkAch6KUsRy3VaGHgt6s6c8nfa1hm,0.1651045412,0
11.0943952802,0.0002444207,mainnet,2024-10-11 04:55:00,mainnet-arbitrum,1.0,76,0.0002518383,,678,2024-10-11 04:50:00,4.6435671585,QmS1nPRvYghS9UBrqFWP3W7XNnrrJCk9PR9CwiP82fiUGY,0.1657172113,0
120.2218934911,0.0002351786,blast-mainnet,2024-10-11 04:20:00,mainnet-arbitrum,1.0,247,0.0002390424,,676,2024-10-11 04:15:00,31.3586355518,QmTkqwPgQRWcNU4QM4UKWvB1MaGoAYziQVvZCbjPMynAvU,0.1589807088,0
105.6458333333,0.0002293007,scroll,2024-10-11 04:20:00,mainnet-arbitrum,1.0,322,0.0002445589,,672,2024-10-11 04:15:00,16.0308806101,QmfCrpponfowyos61vwdmMjk5qKRTKZ2gmCtc6jfPBUoRP,0.1540900974,0
19.0178571429,0.0002486118,mainnet,2024-10-11 04:05:00,mainnet-arbitrum,1.0,273,0.0004181517,,672,2024-10-11 04:00:00,22.7887919779,QmS1nPRvYghS9UBrqFWP3W7XNnrrJCk9PR9CwiP82fiUGY,0.1670671422,0
126.8590704648,0.0002381989,mainnet,2024-10-11 04:15:00,mainnet-arbitrum,1.0,1398,0.000252082,,667,2024-10-11 04:10:00,250.6253822165,QmbxC2AYMvnTq6UBAvkAch6KUsRy3VaGHgt6s6c8nfa1hm,0.1588786715,0
11.2042042042,0.0002433958,mainnet,2024-10-11 04:40:00,mainnet-arbitrum,1.0,49,0.0002508366,,666,2024-10-11 04:35:00,4.1830715463,QmS1nPRvYghS9UBrqFWP3W7XNnrrJCk9PR9CwiP82fiUGY,0.1621016031,0
961.6314199396,0.0002201243,bsc,2024-10-11 04:55:00,mainnet-arbitrum,1.0,19051,0.0002368133,,662,2024-10-11 04:50:00,976.1967263375,QmbJJfjUGdP4z9b3n5TSFSYEVE92jUREhP8LyfAd7J77JB,0.1457222854,0
11.2098009188,0.0002426884,mainnet,2024-10-11 04:45:00,mainnet-arbitrum,1.0,144,0.0002509946,,653,2024-10-11 04:40:00,6.6064034369,QmS1nPRvYghS9UBrqFWP3W7XNnrrJCk9PR9CwiP82fiUGY,0.1584755387,0
116.9647779479,0.0002218684,blast-mainnet,2024-10-11 04:30:00,mainnet-arbitrum,1.0,236,0.0002459206,,653,2024-10-11 04:25:00,18.6991104859,QmTkqwPgQRWcNU4QM4UKWvB1MaGoAYziQVvZCbjPMynAvU,0.1448800332,0
1073.560371517,0.0002219671,bsc,2024-10-11 04:45:00,mainnet-arbitrum,1.0,45455,0.0008551643,,646,2024-10-11 04:40:00,1890.9989342191,QmbJJfjUGdP4z9b3n5TSFSYEVE92jUREhP8LyfAd7J77JB,0.1433907482,0
11.1176470588,0.0002442851,mainnet,2024-10-11 04:50:00,mainnet-arbitrum,1.0,65,0.000251635,,646,2024-10-11 04:45:00,4.3217601251,QmS1nPRvYghS9UBrqFWP3W7XNnrrJCk9PR9CwiP82fiUGY,0.1578081977,0
876.7054263566,0.000259131,bsc,2024-10-11 04:35:00,mainnet-arbitrum,1.0,3053,0.0004039455,,645,2024-10-11 04:30:00,680.1415636704,QmbJJfjUGdP4z9b3n5TSFSYEVE92jUREhP8LyfAd7J77JB,0.167139506,0
100.3105590062,0.00024177,mainnet,2024-10-11 04:25:00,mainnet-arbitrum,1.0,1886,0.000251403,,644,2024-10-11 04:20:00,202.2992866555,QmbxC2AYMvnTq6UBAvkAch6KUsRy3VaGHgt6s6c8nfa1hm,0.1556998941,0
950.7959501558,0.000219543,bsc,2024-10-11 04:50:00,mainnet-arbitrum,1.0,3456,0.0002314483,,642,2024-10-11 04:45:00,712.9505612316,QmbJJfjUGdP4z9b3n5TSFSYEVE92jUREhP8LyfAd7J77JB,0.1409465985,0
678.5865834633,0.0003356502,bsc,2024-10-11 04:40:00,mainnet-arbitrum,1.0,3010,0.0003964325,,641,2024-10-11 04:35:00,577.5473512035,QmbJJfjUGdP4z9b3n5TSFSYEVE92jUREhP8LyfAd7J77JB,0.2151517904,0
107.4303599374,0.0002319084,scroll,2024-10-11 04:30:00,mainnet-arbitrum,1.0,271,0.0002385165,,639,2024-10-11 04:25:00,15.5396474937,QmfCrpponfowyos61vwdmMjk5qKRTKZ2gmCtc6jfPBUoRP,0.1481894526,0
881.4780564263,0.0003150599,bsc,2024-10-11 04:05:00,mainnet-arbitrum,1.0,3908,0.0004153471,,638,2024-10-11 04:00:00,683.0534606676,QmbJJfjUGdP4z9b3n5TSFSYEVE92jUREhP8LyfAd7J77JB,0.2010082075,0
148.3139717425,0.0002384599,mainnet,2024-10-11 04:35:00,mainnet-arbitrum,1.0,7297,0.000252184,,637,2024-10-11 04:30:00,449.3259018203,QmaTXJtSdYh1p9HoZtToYYF99zavdhsZKfJkbrLgsSUNmj,0.1518989585,0
145.8904761905,0.0002415538,mainnet,2024-10-11 04:35:00,mainnet-arbitrum,1.0,2014,0.0002508428,,630,2024-10-11 04:30:00,286.3754621377,QmbxC2AYMvnTq6UBAvkAch6KUsRy3VaGHgt6s6c8nfa1hm,0.1521788903,0
250.2015873016,0.0001910715,mainnet,2024-10-11 04:15:00,mainnet-arbitrum,1.0,1095,0.0002503947,,630,2024-10-11 04:10:00,55.8669125795,QmSrYM2dUQX4xuZTHZvoxkVN3PKEvLBUXj9BQYtufdR5tN,0.1203750583,0
239.7452229299,0.0001913634,scroll,2024-10-11 04:15:00,mainnet-arbitrum,0.9984076433,1140,0.0002503947,,628,2024-10-11 04:10:00,70.8075005226,QmeFWpphU5JWuc6bzPSD79PwxrEZLHYgtiDVXctX839t6E,0.1201762162,0
13.8532695375,0.0002434454,mainnet,2024-10-11 04:35:00,mainnet-arbitrum,1.0,741,0.0002510649,,627,2024-10-11 04:30:00,39.6117439261,QmS1nPRvYghS9UBrqFWP3W7XNnrrJCk9PR9CwiP82fiUGY,0.1526402368,0
15.4465709729,0.0002406743,mainnet,2024-10-11 04:30:00,mainnet-arbitrum,1.0,247,0.0002514973,,627,2024-10-11 04:25:00,20.8068463837,QmS1nPRvYghS9UBrqFWP3W7XNnrrJCk9PR9CwiP82fiUGY,0.1509027703,0
105.6682692308,0.0002312647,scroll,2024-10-11 04:25:00,mainnet-arbitrum,1.0,278,0.0002382654,,624,2024-10-11 04:20:00,12.6879027413,QmfCrpponfowyos61vwdmMjk5qKRTKZ2gmCtc6jfPBUoRP,0.1443091521,0
154.9743589744,0.0002413167,mainnet,2024-10-11 04:20:00,mainnet-arbitrum,1.0,12221,0.0002520316,,624,2024-10-11 04:15:00,541.8159756859,QmbxC2AYMvnTq6UBAvkAch6KUsRy3VaGHgt6s6c8nfa1hm,0.1505815909,0
126.8780096308,0.0002436398,fantom,2024-10-11 04:35:00,mainnet-arbitrum,1.0,714,0.0002513282,,623,2024-10-11 04:30:00,30.8727480721,QmQ5Fy32czPRBjfAwiouCqj2JTdJW5eAcAJiyE2fCo7L7a,0.1517875789,0
251.9903536977,0.0001910275,scroll,2024-10-11 04:15:00,mainnet-arbitrum,1.0,289,0.0002503947,,622,2024-10-11 04:10:00,15.541018507,QmRAfYiK1paYEFZrMP4BjDoF6d31aEH9G4YhGHa3Neegsz,0.1188190869,0
241.9099678457,0.0001910275,scroll,2024-10-11 04:15:00,mainnet-arbitrum,0.998392283,1095,0.0002503947,,622,2024-10-11 04:10:00,74.037668941,QmVUssQ2Yh1foFvLmMsxvcswoKrZYvCuHiKD6iLkQkTMRy,0.1188190826,0
151.075562701,0.0003375356,scroll,2024-10-11 04:15:00,mainnet-arbitrum,1.0,241,0.0004001824,,622,2024-10-11 04:10:00,25.1920625153,QmZ4rt5thxLULCtjXMz8W5FF3ruXuX3L2YNLv78MqrqYpZ,0.2099471199,0
150.9662379421,0.000345517,linea,2024-10-11 04:15:00,mainnet-arbitrum,1.0,838,0.0003751974,,622,2024-10-11 04:10:00,31.9617900648,QmT7pjkG8XSFsj8HBTJAR6sbjhD5Bc1Xorb1HmfsfXykAZ,0.214911589,0
149.6864951768,0.0003530596,linea,2024-10-11 04:15:00,mainnet-arbitrum,1.0,233,0.0003828,,622,2024-10-11 04:10:00,16.7835450893,Qmcrtap4vg4sNuYhTM56g5d9roFSTHWgdTgdzL8uWkbQQK,0.2196030967,0
146.770096463,0.0003455149,scroll,2024-10-11 04:15:00,mainnet-arbitrum,1.0,246,0.0003751974,,622,2024-10-11 04:10:00,15.5918205875,Qmc72zKnj3KgwsCnnRULZv5HgN79cbKAodscj96K5TLQ1B,0.2149102671,0
884.7738287561,0.0003185993,bsc,2024-10-11 04:20:00,mainnet-arbitrum,1.0,19783,0.0004023811,,619,2024-10-11 04:15:00,1292.863134553,QmbJJfjUGdP4z9b3n5TSFSYEVE92jUREhP8LyfAd7J77JB,0.1972129368,0
938.1938610662,0.0002832379,bsc,2024-10-11 04:10:00,mainnet-arbitrum,1.0,3642,0.0004004318,,619,2024-10-11 04:05:00,693.6930398631,QmbJJfjUGdP4z9b3n5TSFSYEVE92jUREhP8LyfAd7J77JB,0.175324256,0
13.4142394822,0.0002442991,mainnet,2024-10-11 04:20:00,mainnet-arbitrum,1.0,126,0.0002503679,,618,2024-10-11 04:15:00,14.1918982237,QmS1nPRvYghS9UBrqFWP3W7XNnrrJCk9PR9CwiP82fiUGY,0.1509768668,0
849.1993517018,0.0002884246,bsc,2024-10-11 04:30:00,mainnet-arbitrum,1.0,5125,0.0004059441,,617,2024-10-11 04:25:00,664.0614513495,QmbJJfjUGdP4z9b3n5TSFSYEVE92jUREhP8LyfAd7J77JB,0.1779579748,0
203.6948051948,0.0003402486,matic,2024-10-11 04:10:00,mainnet-arbitrum,1.0,1120,0.0003953225,,616,2024-10-11 04:05:00,56.8400783739,QmVKqxXt3dX9rVQddDqwi2TB8vNfVcWVyeTH7ZPxj3px1w,0.2095931667,0
69.3780687398,0.0002368184,mainnet,2024-10-11 04:55:00,mainnet-arbitrum,1.0,288,0.0002537702,,611,2024-10-11 04:50:00,61.0363190203,QmWXhLkz6fRJwLyFmgBKVu2NyMD6MqtGhcrt8bNcm1xpuU,0.1446960557,0
968.5667215815,0.0002859387,bsc,2024-10-11 04:15:00,mainnet-arbitrum,1.0,19063,0.0004043608,,607,2024-10-11 04:10:00,1009.6618548479,QmbJJfjUGdP4z9b3n5TSFSYEVE92jUREhP8LyfAd7J77JB,0.1735647999,0
107.7590759076,0.0002418794,mainnet,2024-10-11 04:45:00,mainnet-arbitrum,1.0,262,0.0003988687,,606,2024-10-11 04:40:00,24.6492359891,Qmb27RY3RqP98UMKbTgScf6F7hhokfMuS9fV7VAtPiZHwF,0.1465789417,0
106.9669966997,0.0002265792,scroll,2024-10-11 04:05:00,mainnet-arbitrum,1.0,311,0.0002386296,,606,2024-10-11 04:00:00,17.1578640108,QmfCrpponfowyos61vwdmMjk5qKRTKZ2gmCtc6jfPBUoRP,0.1373070062,0
121.134551495,0.0002409185,mainnet,2024-10-11 04:40:00,mainnet-arbitrum,1.0,1375,0.0002517083,,602,2024-10-11 04:35:00,238.8299059211,QmbxC2AYMvnTq6UBAvkAch6KUsRy3VaGHgt6s6c8nfa1hm,0.1450329271,0
235.1630615641,0.0002385588,scroll,2024-10-11 04:35:00,mainnet-arbitrum,1.0,10841,0.0002435636,,601,2024-10-11 04:30:00,841.7548336857,QmfCrpponfowyos61vwdmMjk5qKRTKZ2gmCtc6jfPBUoRP,0.1433738633,0
153.3388981636,0.0002396841,scroll,2024-10-11 04:55:00,mainnet-arbitrum,1.0,463,0.0004181585,,599,2024-10-11 04:50:00,23.3419471004,QmfCrpponfowyos61vwdmMjk5qKRTKZ2gmCtc6jfPBUoRP,0.1435707474,0
58.2931323283,0.0002405938,mainnet,2024-10-11 04:20:00,mainnet-arbitrum,1.0,284,0.0002523908,,597,2024-10-11 04:15:00,58.2697341323,QmWXhLkz6fRJwLyFmgBKVu2NyMD6MqtGhcrt8bNcm1xpuU,0.1436345011,0
236.0655462185,0.0002426239,arbitrum-one,2024-10-11 04:45:00,mainnet-arbitrum,1.0,3929,0.0004252218,,595,2024-10-11 04:40:00,263.5213893263,QmZ5uwhnwsJXAQGYEF8qKPQ85iVhYAcVZcZAPfrF7ZNb9z,0.1443612427,0
195.4705882353,0.0002352389,mainnet,2024-10-11 04:10:00,mainnet-arbitrum,1.0,3373,0.0002504855,,595,2024-10-11 04:05:00,391.9671407827,QmbxC2AYMvnTq6UBAvkAch6KUsRy3VaGHgt6s6c8nfa1hm,0.1399671489,0
105.0658783784,0.0002357503,scroll,2024-10-11 04:10:00,mainnet-arbitrum,1.0,345,0.0004069286,,592,2024-10-11 04:05:00,20.7451880439,QmfCrpponfowyos61vwdmMjk5qKRTKZ2gmCtc6jfPBUoRP,0.1395641638,0
222.9524617997,0.000231599,matic,2024-10-11 04:35:00,mainnet-arbitrum,1.0,4809,0.0004249664,,589,2024-10-11 04:30:00,528.6799320245,QmUqS6BAVQgvstEsVrxuwsu1DwQdfAdj3Q6gz2j3DbUYQ9,0.136411839,0
951.779286927,0.00025354,bsc,2024-10-11 04:25:00,mainnet-arbitrum,1.0,5242,0.0004000748,,589,2024-10-11 04:20:00,727.7220390842,QmbJJfjUGdP4z9b3n5TSFSYEVE92jUREhP8LyfAd7J77JB,0.1493350877,0
90.7283531409,0.0002408714,mainnet,2024-10-11 04:45:00,mainnet-arbitrum,1.0,1776,0.0002524712,,589,2024-10-11 04:40:00,185.3306685218,QmbxC2AYMvnTq6UBAvkAch6KUsRy3VaGHgt6s6c8nfa1hm,0.1418732308,0
266.3884156729,0.0002394801,scroll,2024-10-11 04:35:00,mainnet-arbitrum,1.0,2304,0.0004157923,,587,2024-10-11 04:30:00,186.7284235619,Qmbe86xk6C1hgbang64vsYUip6mjQNxHvBRYVWVHT7DhcY,0.1405747919,0
13.7811965812,0.0002404724,mainnet,2024-10-11 04:15:00,mainnet-arbitrum,1.0,184,0.000250008,,585,2024-10-11 04:10:00,12.5614921161,QmS1nPRvYghS9UBrqFWP3W7XNnrrJCk9PR9CwiP82fiUGY,0.1406763359,0
123.7380136986,0.0002402761,mainnet,2024-10-11 04:15:00,mainnet-arbitrum,1.0,716,0.0002520624,,584,2024-10-11 04:10:00,120.1816158251,QmaTXJtSdYh1p9HoZtToYYF99zavdhsZKfJkbrLgsSUNmj,0.1403212256,0
211.0737564322,0.0002634677,scroll,2024-10-11 04:10:00,mainnet-arbitrum,1.0,1522,0.0004249453,,583,2024-10-11 04:05:00,73.4413508024,Qmbe86xk6C1hgbang64vsYUip6mjQNxHvBRYVWVHT7DhcY,0.1536016498,0
207.4587628866,0.0002566987,scroll,2024-10-11 04:20:00,mainnet-arbitrum,1.0,373,0.0004245632,,582,2024-10-11 04:15:00,45.387839294,Qmbe86xk6C1hgbang64vsYUip6mjQNxHvBRYVWVHT7DhcY,0.1493986453,0
95.1620689655,0.0002379427,mainnet,2024-10-11 04:15:00,mainnet-arbitrum,1.0,876,0.0002521372,,580,2024-10-11 04:10:00,102.9115753506,Qmb9NSTXqyqGNurakFBUebK69S9nfqzhUGqGCtoTcRQohT,0.1380067482,0
30.2058823529,0.000244836,mainnet,2024-10-11 04:25:00,mainnet-arbitrum,1.0,382,0.0002501507,,578,2024-10-11 04:20:00,45.2133111027,QmS1nPRvYghS9UBrqFWP3W7XNnrrJCk9PR9CwiP82fiUGY,0.1415152113,0
71.7837370242,0.0002377293,mainnet,2024-10-11 04:45:00,mainnet-arbitrum,1.0,268,0.0002525756,,578,2024-10-11 04:40:00,63.3914958449,QmWXhLkz6fRJwLyFmgBKVu2NyMD6MqtGhcrt8bNcm1xpuU,0.1374075173,0
210.8734835355,0.0002460778,scroll,2024-10-11 04:15:00,mainnet-arbitrum,1.0,443,0.0004246188,,577,2024-10-11 04:10:00,50.2895740434,Qmbe86xk6C1hgbang64vsYUip6mjQNxHvBRYVWVHT7DhcY,0.1419868676,0
51.8890814558,0.0002389588,mainnet,2024-10-11 04:15:00,mainnet-arbitrum,1.0,255,0.000252109,,577,2024-10-11 04:10:00,56.0600016663,QmWXhLkz6fRJwLyFmgBKVu2NyMD6MqtGhcrt8bNcm1xpuU,0.1378792487,0
102.850174216,0.0002336386,mainnet,2024-10-11 04:05:00,mainnet-arbitrum,1.0,694,0.0002517903,,574,2024-10-11 04:00:00,95.9501680855,Qmb9NSTXqyqGNurakFBUebK69S9nfqzhUGqGCtoTcRQohT,0.1341085464,0
243.1465968586,0.0002282723,scroll,2024-10-11 04:40:00,mainnet-arbitrum,1.0,410,0.0002521313,,573,2024-10-11 04:35:00,53.8688138087,Qmbe86xk6C1hgbang64vsYUip6mjQNxHvBRYVWVHT7DhcY,0.1308000412,0
91.8638743455,0.000231992,mainnet,2024-10-11 04:05:00,mainnet-arbitrum,1.0,5391,0.0002388775,,573,2024-10-11 04:00:00,225.7813603825,QmXtiD3cPJ51x4cyzCy51Cw8f8V64AwoejRWZyR8EtaGyo,0.1329313989,0
60.5244755245,0.0002374861,mainnet,2024-10-11 04:25:00,mainnet-arbitrum,1.0,1083,0.0002518311,,572,2024-10-11 04:20:00,71.5004887415,QmWXhLkz6fRJwLyFmgBKVu2NyMD6MqtGhcrt8bNcm1xpuU,0.135842058,0
225.5971978984,0.000245512,fantom,2024-10-11 04:25:00,mainnet-arbitrum,1.0,55580,0.0007418346,,571,2024-10-11 04:20:00,2321.153923313,QmQ5Fy32czPRBjfAwiouCqj2JTdJW5eAcAJiyE2fCo7L7a,0.1401873629,0
205.180385289,0.0002408577,arbitrum-one,2024-10-11 04:25:00,mainnet-arbitrum,1.0,4085,0.0004250312,,571,2024-10-11 04:20:00,249.1938244438,QmZ5uwhnwsJXAQGYEF8qKPQ85iVhYAcVZcZAPfrF7ZNb9z,0.1375297566,0
226.0403508772,0.000246999,arbitrum-one,2024-10-11 04:30:00,mainnet-arbitrum,1.0,1706,0.0004231609,,570,2024-10-11 04:25:00,212.3844380158,QmZ5uwhnwsJXAQGYEF8qKPQ85iVhYAcVZcZAPfrF7ZNb9z,0.1407894171,0
102.6854130053,0.0002320006,mainnet,2024-10-11 04:05:00,mainnet-arbitrum,1.0,549,0.0002388775,,569,2024-10-11 04:00:00,31.5816259908,Qmdy1ecqP39V1Z5XiBTYQRwSKkHwvUycpUfS2ACfofctq7,0.1320083579,0
42.8462897527,0.0003600438,matic,2024-10-11 04:15:00,mainnet-arbitrum,1.0,119,0.0004044631,,566,2024-10-11 04:10:00,7.807827614,QmbBDDcc6j1YKqwz5ce4tsesJkGJjrPgRVefLQtZSKNDdQ,0.2037847822,0
42.7238938053,0.000279437,avalanche,2024-10-11 04:15:00,mainnet-arbitrum,1.0,117,0.0003985391,,565,2024-10-11 04:10:00,9.3879097812,QmbBLPD8hNXwBms3xBe9wwUMh4RE2ivb2WGaV1d5typFHq,0.1578819031,0
43.3716814159,0.0002308213,mainnet,2024-10-11 04:15:00,mainnet-arbitrum,1.0,125,0.0002385611,,565,2024-10-11 04:10:00,9.6291102399,QmWFAFmcKXaksfC1TpDDr8dJHt6gjJcEWKLowEyKnKoxoT,0.1304140401,0
43.992920354,0.0002444163,optimism,2024-10-11 04:15:00,mainnet-arbitrum,1.0,112,0.0004044464,,565,2024-10-11 04:10:00,9.9530788994,QmRxWZUuUj2YUAdAormTjaFrmuXFz5wxLoP7UCvKcNhFUE,0.1380952215,0
43.8548672566,0.0002929376,arbitrum-one,2024-10-11 04:15:00,mainnet-arbitrum,1.0,90,0.0004022793,,565,2024-10-11 04:10:00,8.4825748712,QmaARoKJAsbsSPFRLH8DkGpPNEFqwVE8AtwYHhSFn4LeTk,0.165509716,0
148.814159292,0.0002307973,base,2024-10-11 04:15:00,mainnet-arbitrum,1.0,617,0.0002385611,,565,2024-10-11 04:10:00,59.0107197667,QmPqHW8mpD8nU3t1LNkTd8wEdEExpe5tbfKyXxGWwXQ6v5,0.1304004512,0
147.192920354,0.0002308119,fuse,2024-10-11 04:15:00,mainnet-arbitrum,1.0,1127,0.0002385611,,565,2024-10-11 04:10:00,61.237416882,QmckBg4XykS9QHPhAtHwZaj5eBtjhmjB4xXLZFtEW88N6N,0.1304087284,0
122.4432624113,0.0002331585,mainnet,2024-10-11 04:45:00,mainnet-arbitrum,1.0,6227,0.0002375481,,564,2024-10-11 04:40:00,258.1561590568,QmXtiD3cPJ51x4cyzCy51Cw8f8V64AwoejRWZyR8EtaGyo,0.1315014084,0
